epoch,loss,train_acc,train_auprc,train_auroc,train_minpse,train_prec0,train_prec1,train_rec0,train_rec1,val_acc,val_auprc,val_auroc,val_loss,val_minpse,val_prec0,val_prec1,val_rec0,val_rec1
19,0.28754099081422657,0.89492506,0.6137669365164066,0.8803492071964825,0.554354736172918,0.9004391,0.7897436,0.9879068,0.2937063,0.88324285,0.570104993586364,0.8544550608056355,0.3060939648037645,0.5429362880886427,0.8878543,0.7777778,0.98917454,0.23268698
20,0.283956124984002,0.89586174,0.6199178350743023,0.8832606422545732,0.5670692943420216,0.9008961,0.7996575,0.9884967,0.29688492,0.8836307,0.5724650500146347,0.8552559734211963,0.29674578273395774,0.5414364640883977,0.88915956,0.76521736,0.9878214,0.2437673
21,0.282552669220033,0.89696866,0.6212407113563584,0.8841072273156363,0.5588048315321043,0.9060263,0.7559944,0.98299086,0.34075016,0.8867339,0.5778959664249796,0.8558694649878738,0.28786708334788874,0.5484764542936288,0.89495283,0.7446808,0.98376185,0.29085872
22,0.28023205610494606,0.89816076,0.6290760629552686,0.8858456815661346,0.5657978385251112,0.90555805,0.7776141,0.98515385,0.33566433,0.886346,0.5773319761152875,0.8537091250310807,0.28910963036137277,0.5386740331491713,0.8942623,0.7463768,0.9842129,0.28531855
23,0.279719988773615,0.8997786,0.628271855492802,0.8857724269098854,0.5569620253164557,0.91226625,0.7368421,0.9783699,0.3916084,0.8882855,0.5849469379226,0.856865295494273,0.2842078889937619,0.5484764542936288,0.8993789,0.72392637,0.9797023,0.32686982
24,0.2802263977074595,0.89850134,0.6302273108596358,0.8882313957080896,0.5664556962025317,0.9085449,0.7523179,0.9816144,0.36109346,0.8875097,0.5797861992671627,0.854932359743458,0.2867032654115264,0.5340599455040872,0.8986347,0.7204969,0.9797023,0.32132965
25,0.27846065672794584,0.90020436,0.635461730602975,0.8890212584137379,0.5708836617927527,0.90908265,0.7691275,0.98308915,0.3642721,0.8875097,0.5769799356693801,0.8540177450249081,0.2890604762685586,0.5414364640883977,0.89633894,0.7414966,0.98285973,0.30193907
26,0.27586662595107014,0.90054494,0.6353399205009871,0.889955130272968,0.5705209656925032,0.9097115,0.7675033,0.9826959,0.3693579,0.8851823,0.5777313047535592,0.8528032566281453,0.2914233150363801,0.5457063711911357,0.8964094,0.7096774,0.9797023,0.30470914
27,0.27463449189586603,0.8996083,0.6357209891415231,0.8909319423615862,0.5756035578144854,0.90999454,0.75321335,0.9811228,0.37253654,0.8871218,0.575744511757371,0.8511976829760463,0.28864085287017544,0.536986301369863,0.8976053,0.724359,0.9806044,0.3130194
28,0.27657264031403844,0.9008856,0.640196546912461,0.8887602418228707,0.5708860759493671,0.9103417,0.76592976,0.9823026,0.37444374,0.8875097,0.5742218112775531,0.8506229250928047,0.2981056778571049,0.536986301369863,0.9006237,0.70520234,0.97699594,0.33795014
29,0.27787035529067794,0.90122616,0.639149644550678,0.8895890132516547,0.5651621106166561,0.9112734,0.7617237,0.98151606,0.38207248,0.8871218,0.5662488096603235,0.8494934009048689,0.29800945063193146,0.5429362880886427,0.9005824,0.7011494,0.97654486,0.33795014
30,0.2763729498979232,0.90028954,0.6446620022333248,0.8934865422383411,0.5749682337992376,0.90555155,0.8101852,0.9879068,0.33375716,0.8871218,0.5858645649077585,0.8553934155237107,0.2947757359134587,0.5409836065573771,0.8933824,0.7692308,0.9864682,0.27700832
31,0.2763258906319859,0.9013113,0.6419135982198916,0.8909384427747689,0.5766052129688494,0.9112064,0.7633588,0.9817127,0.38143674,0.8890613,0.5845146680764872,0.8546324860652452,0.29517183642432704,0.5469613259668509,0.9001243,0.72727275,0.9797023,0.33240998
32,0.27461674840986344,0.90003407,0.6459802562005785,0.8929717282654779,0.5727908455181182,0.90392387,0.82866555,0.9897748,0.31977114,0.8871218,0.584201083860187,0.8551072860557491,0.29471925716006175,0.5420054200542005,0.8927406,0.7777778,0.9873703,0.27146813
33,0.27223528745807507,0.902844,0.6509105898995191,0.8940837051955115,0.5791481246026701,0.91285664,0.7673267,0.98151606,0.3941513,0.8867339,0.5869194228017489,0.8594798191261932,0.2894314311508341,0.5484764542936288,0.90255123,0.684492,0.9733875,0.35457063
34,0.27336386689720854,0.9041213,0.6538159814773288,0.8961442111664223,0.5797838525111252,0.9125239,0.78617156,0.98358077,0.39033693,0.88595814,0.575145757121783,0.855333440788068,0.28935380179443687,0.5346260387811634,0.8994599,0.69590646,0.97654486,0.32963988
35,0.27370204838063844,0.9016519,0.6534880909328894,0.8962444050349951,0.5778766687857597,0.90870357,0.7927171,0.98544884,0.359822,0.8882855,0.5826888921694732,0.8590418786086361,0.29006165003908335,0.532967032967033,0.89707696,0.74496645,0.98285973,0.30747923
36,0.27192353698512545,0.9048876,0.6589750345780254,0.8970245171208693,0.582326764144946,0.9144845,0.77737224,0.9820077,0.40623012,0.8894492,0.5862463710042836,0.8613034259318262,0.28437233852660404,0.5429362880886427,0.90283567,0.7111111,0.97654486,0.35457063
37,0.2702974825894475,0.9023331,0.6586749659683512,0.8970385180108009,0.5880483153210426,0.9069264,0.8246951,0.98869336,0.34392878,0.8840186,0.5767701210011983,0.8585995649332718,0.29141630019625553,0.5401662049861495,0.8920687,0.7348485,0.9842129,0.26869807
38,0.2706804902036484,0.90344006,0.6606054739462501,0.8978709459220001,0.5855054036872218,0.90880305,0.81765556,0.98761183,0.35918626,0.8875097,0.5758177410864921,0.8580797838910359,0.2938763444233163,0.5414364640883977,0.89536315,0.75177306,0.9842129,0.2936288
39,0.26885732637124504,0.9057391,0.6671691165429047,0.9008747306000637,0.5874125874125874,0.91373014,0.7949367,0.9840724,0.39923713,0.8871218,0.5788916233711776,0.857091450226592,0.28599285585206086,0.5424657534246575,0.90024936,0.70348835,0.97699594,0.33518004
40,0.2715057849196326,0.90378064,0.6601467601704879,0.8954484169400018,0.5876747141041931,0.9114408,0.79260236,0.98456395,0.38143674,0.8867339,0.5753912973864719,0.8528832229423354,0.30097100118144804,0.5386740331491713,0.8988811,0.7090909,0.97834915,0.32409972
41,0.26790799117109126,0.9060797,0.6697529687324011,0.9015553363610674,0.589319771137953,0.9135352,0.80128205,0.9847606,0.39732996,0.890225,0.5850517578049059,0.8590093922934965,0.28673746280770973,0.5281501340482574,0.8995868,0.7468355,0.9819576,0.32686982
42,0.27084640126735005,0.9031846,0.6546083198120326,0.8972175918931847,0.5785123966942148,0.9152418,0.7517321,0.97886145,0.41385886,0.8878976,0.5857016430632909,0.8612621933010719,0.2854045901369503,0.5484764542936288,0.90267336,0.6956522,0.9747406,0.35457063
43,0.26567826467776817,0.9041213,0.6684744831849342,0.9012463792229793,0.5918626827717737,0.90864736,0.83013296,0.98869336,0.3572791,0.8878976,0.5910495797089915,0.8601938933224379,0.2871124942442352,0.5373961218836565,0.89573073,0.75352114,0.9842129,0.29639888
44,0.27044252224954235,0.9040361,0.6714437242909257,0.9018148841085712,0.5940279542566709,0.90960145,0.8167614,0.9873169,0.36554354,0.890225,0.58826851775423,0.857899859684108,0.2865388521836468,0.5429362880886427,0.8992568,0.75,0.98240864,0.32409972
45,0.26484221378810785,0.90344006,0.6706822395127546,0.9033814836855568,0.5946632782719187,0.9121591,0.7810499,0.9831875,0.38779402,0.8871218,0.5813053364213957,0.8581597502052261,0.29109265507885984,0.5373961218836565,0.90125,0.6966292,0.97564274,0.3434903
46,0.2679096906197229,0.90326977,0.6694853106003693,0.9026093096042417,0.5899554990464081,0.9097506,0.8038943,0.98613703,0.36745074,0.886346,0.5691434710966969,0.856977748123603,0.2967230860314414,0.5429362880886427,0.89621085,0.7266667,0.9815065,0.30193907
47,0.2679823892088277,0.9061648,0.677229588319341,0.9039340188060704,0.6026700572155118,0.9142231,0.79548305,0.98397404,0.4030515,0.88324285,0.5763434928458427,0.8603125933200639,0.28881418441701895,0.5457063711911357,0.89817125,0.6744186,0.9747406,0.32132965
48,0.2702858612291535,0.9052282,0.6789162799863829,0.9042532265957155,0.5964691046658259,0.9110546,0.8168044,0.98692364,0.37698665,0.8847944,0.576918119204882,0.8571751649617598,0.28670416286835104,0.5357142857142857,0.8970223,0.7,0.97834915,0.3102493
49,0.2649101310245292,0.90565395,0.6750486461896446,0.9044374883078506,0.600127145581691,0.9111696,0.8215768,0.9873169,0.37762237,0.8851823,0.582736178195417,0.8603113438464048,0.28937464344688774,0.5484764542936288,0.8954302,0.7181208,0.9810555,0.29639888
50,0.26762937386685154,0.90752727,0.6803706824840563,0.9064999319019216,0.5975842339478703,0.9150297,0.8047559,0.9846623,0.40877303,0.886346,0.5839052388250816,0.859544167019643,0.2841938032983254,0.5457063711911357,0.8995017,0.7,0.97699594,0.32963988
51,0.2641322671452268,0.90352523,0.6788708317454102,0.906771574168183,0.6010165184243964,0.9072639,0.83950615,0.9897748,0.34583598,0.886346,0.5741220670921692,0.855096040792816,0.29186832190970285,0.5263157894736842,0.89265305,0.765625,0.9864682,0.27146813
52,0.26460127440809045,0.90684605,0.6779791032218575,0.905343389639204,0.5950413223140496,0.91451275,0.80125785,0.98446566,0.40495867,0.88052756,0.5721322617423916,0.8564267302398864,0.2894706790291403,0.5484764542936288,0.8988717,0.64324325,0.97023004,0.32963988
53,0.26752753975440824,0.90565395,0.6786613750100027,0.9065748429134528,0.5997458703939009,0.91094583,0.8242678,0.98761183,0.3757152,0.88324285,0.5702618386899998,0.8566741260244122,0.29838635693856963,0.5401662049861495,0.8948887,0.69736844,0.97925127,0.2936288
54,0.2632549266198939,0.90258855,0.6786153520281999,0.9070285280008111,0.5994914176732359,0.90621907,0.83886254,0.98997146,0.33757153,0.8855702,0.5739673969047495,0.85725513127595,0.30499493015700296,0.5359116022099447,0.8912867,0.7704918,0.9873703,0.2603878
55,0.2638441847538327,0.90599453,0.6860794362689884,0.9089991845106654,0.6051964512040557,0.91097814,0.828892,0.9880051,0.3757152,0.8851823,0.574756359591683,0.8551085355294081,0.2981869884679214,0.5346260387811634,0.8954302,0.7181208,0.9810555,0.29639888
56,0.263384878367683,0.9067609,0.6865401860903898,0.9079179595353029,0.6039415130324222,0.91224563,0.82472825,0.9873169,0.38588685,0.8871218,0.5810752516650485,0.8552078686853162,0.2897984820155787,0.5457063711911357,0.8976053,0.724359,0.9806044,0.3130194
57,0.26354734422810305,0.9074421,0.691410335452544,0.9103797410122881,0.6083916083916084,0.9154775,0.7992611,0.98397404,0.4125874,0.88595814,0.5856958440841981,0.8597728206992804,0.287882744121496,0.5484764542936288,0.8997921,0.6936416,0.9760938,0.33240998
58,0.26153647654996903,0.9069312,0.6854825398678582,0.9073564238426906,0.6083916083916084,0.913087,0.8174603,0.986432,0.39287984,0.8871218,0.5792163393374838,0.8592268007102009,0.292704945079017,0.5424657534246575,0.8979339,0.721519,0.9801534,0.31578946
59,0.2620328454267772,0.9064203,0.6885637402195754,0.9081544745687897,0.6130876747141042,0.91168994,0.8264463,0.98761183,0.38143674,0.886346,0.582217670031265,0.8575575039014814,0.2917402806562495,0.5373961218836565,0.8968647,0.72077924,0.9806044,0.30747923
60,0.26432623839442304,0.9088045,0.6916632270838107,0.908517497643444,0.609879670677644,0.91636163,0.80759805,0.98456395,0.4189447,0.890225,0.5783819904248784,0.8567278533917586,0.29771023206961905,0.5290858725761773,0.90224624,0.7241379,0.97834915,0.34903046
61,0.2626792821450773,0.9084639,0.6931599274745228,0.9094713707740048,0.6077558804831532,0.9146608,0.8208763,0.98633367,0.40495867,0.8867339,0.5759997098706794,0.8580310544183264,0.2999472774253093,0.5276243093922652,0.897563,0.7197452,0.9801534,0.3130194
62,0.2592547234510673,0.9086342,0.6925787730168194,0.9110004679672451,0.6087507926442612,0.91482764,0.82133675,0.98633367,0.40623012,0.88595814,0.5801588086271087,0.8574675417980177,0.29720614725959404,0.5401662049861495,0.8978072,0.7080745,0.9788002,0.31578946
63,0.26410834642053566,0.9101669,0.6916133248424675,0.9088351115817798,0.6042983565107459,0.91970533,0.79298645,0.9820077,0.44564527,0.8898371,0.5711799323275446,0.8548523934292679,0.30201868473893917,0.5276243093922652,0.9052411,0.69948184,0.9738385,0.3739612
64,0.26100587650241547,0.9074421,0.6914035579570855,0.9092746395192743,0.6090273363000636,0.91193545,0.8384401,0.988595,0.3827082,0.8871218,0.577384740293432,0.861562066979285,0.2885344942310598,0.5429362880886427,0.8976053,0.724359,0.9806044,0.3130194
65,0.26092023946908216,0.9072718,0.6949388006292471,0.9110414080695004,0.6147488874761602,0.91102463,0.84770113,0.9895782,0.37507945,0.8836307,0.5725601035079936,0.8578398849484655,0.29763656139050093,0.5484764542936288,0.8936345,0.7132867,0.9815065,0.2825485
66,0.260452141745488,0.9060797,0.6906524003950771,0.9096611953397289,0.6096630642085188,0.90935355,0.8517964,0.99026644,0.36172917,0.88324285,0.5712642154832349,0.8578836165265382,0.3036922131967785,0.5484764542936288,0.89198035,0.7238806,0.98331076,0.26869807
67,0.2623594037189887,0.90999657,0.7020589851270718,0.9125133766315021,0.6185632549268912,0.9175371,0.81084335,0.98456395,0.42784488,0.886346,0.575104013073129,0.8585245965137186,0.29082782717408645,0.5457063711911357,0.8995017,0.7,0.97699594,0.32963988
68,0.258743202735033,0.9071015,0.6970533694724033,0.912216107736348,0.6146031746031746,0.91190344,0.833795,0.98820174,0.3827082,0.8851823,0.5735162620176928,0.8566816228663674,0.3005443931816621,0.5318559556786704,0.8954302,0.7181208,0.9810555,0.29639888
69,0.26118100267690314,0.90974116,0.6996254358508244,0.9128459602713497,0.6115702479338843,0.92145437,0.77433157,0.9792547,0.460267,0.8878976,0.5831935576631078,0.8595766533347827,0.29268479826112326,0.554016620498615,0.9053827,0.68,0.97113216,0.3767313
70,0.2582150123054187,0.90582424,0.6959836363274378,0.912477249335161,0.6128417037507946,0.9112603,0.8229599,0.9874152,0.3782581,0.8836307,0.572312591483761,0.8564279797135457,0.29603745023625316,0.5401662049861495,0.89428216,0.707483,0.9806044,0.28808865
71,0.25800719924019877,0.90752727,0.701500391496642,0.9135124088824896,0.6198347107438017,0.91008395,0.8650675,0.99115133,0.366815,0.8840186,0.577330155299159,0.8545175344885967,0.293305965468484,0.5331491712707183,0.89238954,0.73134327,0.98376185,0.27146813
72,0.25704165505009324,0.90684605,0.7076504121039103,0.91536490163156,0.6172917991099809,0.908837,0.87247276,0.9919379,0.35664335,0.88324285,0.5676905033937595,0.8533005471445153,0.29691104189174133,0.5290858725761773,0.89165986,0.72727275,0.98376185,0.26592797
73,0.2597142636962489,0.90897477,0.7070324054562829,0.9146171353516659,0.6265060240963856,0.91312635,0.84615386,0.9889883,0.3916084,0.8844065,0.5721586638257763,0.8580210586290525,0.2978352842327927,0.5414364640883977,0.895344,0.7086093,0.9801534,0.29639888
74,0.25557297625806064,0.91008174,0.7095811268267581,0.9154226240505411,0.627700127064803,0.9170098,0.8171779,0.9853505,0.4233948,0.886346,0.577992020076995,0.8599727364847558,0.2979997172012428,0.5401662049861495,0.8985087,0.70731705,0.97834915,0.32132965
75,0.2598144884452183,0.909656,0.70356450697714,0.9142173599409411,0.6181702668360864,0.91735387,0.8084337,0.9843673,0.42657343,0.88867337,0.5735890285779458,0.8545787586978985,0.30718880179110564,0.5235457063711911,0.90174854,0.71022725,0.97699594,0.3462604
76,0.25682289796318014,0.9110184,0.7059119109310814,0.9149412809551707,0.6242848061029879,0.91739845,0.82512313,0.98603874,0.4259377,0.8836307,0.5751805228892815,0.8534579808255771,0.293280886687032,0.5441988950276243,0.89788294,0.6804734,0.97564274,0.31855956
77,0.2554397433057265,0.90820843,0.7090719935064275,0.9158785280289379,0.6249205340114431,0.9100009,0.8778626,0.9921345,0.36554354,0.88091546,0.5626820008382467,0.853564186086611,0.29998965261401456,0.5302197802197802,0.8885273,0.725,0.985115,0.24099723
78,0.25815789074362927,0.9110184,0.710566598281173,0.9169799730395363,0.628099173553719,0.9170932,0.82835823,0.986432,0.4233948,0.8836307,0.572013043294772,0.8542576439674787,0.29262084815047157,0.5401662049861495,0.89722335,0.6848485,0.97654486,0.3130194
79,0.25772397004306435,0.9098263,0.7125935262267191,0.9182074885634918,0.635092180546726,0.9147096,0.8390501,0.9880051,0.40432295,0.8847944,0.5707095178621391,0.8576999438986328,0.29750877709537626,0.543010752688172,0.8970223,0.7,0.97834915,0.3102493
80,0.25649876523273174,0.91195506,0.7109747579968501,0.9166345448332558,0.6285714285714286,0.91862917,0.82430804,0.9856455,0.43547362,0.88595814,0.5712579074655942,0.855305952367565,0.2980223701323207,0.5484764542936288,0.9011264,0.68508285,0.9742896,0.3434903
81,0.258832984976978,0.9103372,0.7117102758937576,0.9171821733918961,0.633248730964467,0.916347,0.82745594,0.9865303,0.41767323,0.88324285,0.5683026840695821,0.8542838829143224,0.2966113868866714,0.5497237569060773,0.8961952,0.6875,0.977447,0.30470914
82,0.2543626797013746,0.9106778,0.7152927538359506,0.9188239027443181,0.6325492689129053,0.9136586,0.8649025,0.9904631,0.39478704,0.88324285,0.5613705891705011,0.8492697451198683,0.2984690366210264,0.5318559556786704,0.89294505,0.71428573,0.9819576,0.27700832
83,0.2524437373202695,0.9105075,0.7135622365599908,0.9180311648559162,0.6306420851875397,0.9162103,0.8312183,0.98692364,0.41640177,0.8878976,0.5679459782947148,0.853315540828426,0.30627334815261437,0.5469613259668509,0.9,0.71428573,0.97834915,0.33240998
84,0.256721428326491,0.91229564,0.7203238805691436,0.9202769951065014,0.6369993642720916,0.9204305,0.8109966,0.9837774,0.45009536,0.8867339,0.5673953315891338,0.8553072018412244,0.2938672329701593,0.5355191256830601,0.90288824,0.6825397,0.9729364,0.35734072
85,0.25421805456293395,0.90565395,0.7156087962729811,0.9191199215600142,0.631019387116948,0.90688694,0.8830313,0.99301934,0.34075016,0.88052756,0.5650640041167209,0.8522934713751831,0.3161837742877062,0.5311653116531165,0.8875355,0.7304348,0.98601717,0.23268698
86,0.2531675620274796,0.90650547,0.7155339019003664,0.9202876520338824,0.6357279084551812,0.9082156,0.8763867,0.99233115,0.35155752,0.88091546,0.5571939552456866,0.8517062187553492,0.30530449266554865,0.5318559556786704,0.88947797,0.71428573,0.98376185,0.24930748
87,0.2527879238660303,0.911359,0.7215095918094956,0.9220013547111088,0.6363636363636364,0.91447246,0.8643836,0.99026644,0.4011443,0.88285494,0.5631095337543919,0.8520073419072215,0.30091925311322076,0.5395095367847411,0.89354706,0.7034483,0.9806044,0.2825485
88,0.25210871293694187,0.9134026,0.7204459842566893,0.9206768955251717,0.6307106598984772,0.92176557,0.8116592,0.9834824,0.460267,0.8871218,0.5624471528841372,0.8513726092883374,0.2976855553102826,0.5346260387811634,0.90394294,0.68041235,0.9720343,0.36565098
89,0.25345726688747733,0.91195506,0.7243479663990383,0.9215485759313577,0.6395422759059123,0.9191669,0.8189349,0.9849572,0.4399237,0.8871218,0.5672313504421439,0.8565679207633784,0.3030729869581453,0.5318559556786704,0.90259194,0.68817204,0.9738385,0.35457063
90,0.25403852207993466,0.90871936,0.723070991484623,0.9219252248721059,0.6357279084551812,0.9109385,0.87221396,0.9915446,0.37317228,0.8847944,0.5685668188874252,0.8533767650377279,0.3117150573379268,0.5331491712707183,0.89344263,0.73188406,0.98331076,0.2797784
91,0.2555237664385605,0.91348773,0.7253318730361074,0.9224065054635036,0.6359593392630242,0.9245108,0.7898023,0.9801396,0.48251748,0.8875097,0.5682997674015318,0.8544325702797696,0.2988276677921449,0.5346260387811634,0.9063686,0.6714976,0.9693279,0.38504156
92,0.25250961391505217,0.913062,0.7285513746762935,0.9232792484372289,0.6397712833545108,0.9184196,0.84074074,0.9873169,0.4329307,0.8875097,0.5679724520565915,0.8562430576119808,0.29568135273650786,0.5290858725761773,0.8999585,0.71005917,0.97789806,0.33240998
93,0.2563918208483256,0.9088045,0.7196518574594711,0.9209099103361756,0.6382708200890019,0.9116902,0.86271673,0.9906597,0.37952957,0.8847944,0.5688644025172188,0.8565916607629036,0.29990431027959447,0.5401662049861495,0.89344263,0.73188406,0.98331076,0.2797784
94,0.25243703561596453,0.9138283,0.7272054837321699,0.9224327571321252,0.6410419313850063,0.92258006,0.8092613,0.98299086,0.4666243,0.8847944,0.5655227679053376,0.8529494450462742,0.30050789471209927,0.5276243093922652,0.90268457,0.66494846,0.9706811,0.35734072
95,0.254365267525795,0.9108481,0.7243661197987155,0.9214426629492637,0.6414494596312779,0.9139746,0.8632597,0.99026644,0.39732996,0.88595814,0.5665821140331162,0.8528257471540114,0.3048627184887465,0.5422343324250681,0.8948665,0.73426574,0.98285973,0.29085872
96,0.25601306671659874,0.9095709,0.7261121059388823,0.9219082862954475,0.638095238095238,0.9113901,0.8796434,0.99203616,0.3763509,0.8844065,0.5658925098193657,0.8560156534060027,0.3049196798709865,0.5346260387811634,0.8927548,0.73333335,0.98376185,0.27423823
97,0.24950443961142438,0.913658,0.7277667538859472,0.9223845665690127,0.6414494596312779,0.9172514,0.8625162,0.9895782,0.42275906,0.8840186,0.5571064265752712,0.8491847809110412,0.323381592250083,0.5290858725761773,0.89759535,0.686747,0.97654486,0.31578946
98,0.25133158501341674,0.91425407,0.7304263624870029,0.9239330087418681,0.6451204055766794,0.9216823,0.82232344,0.9846623,0.45899555,0.886346,0.5675925783744533,0.8530394071497382,0.3025438405336383,0.5457063711911357,0.9028476,0.6789474,0.97248536,0.35734072
99,0.2511646878247071,0.91348773,0.7364346059120492,0.9255645811986924,0.6478426395939086,0.92099696,0.8197474,0.98456395,0.45390972,0.8871218,0.565366525696712,0.8507916040367994,0.2954624099693065,0.5318559556786704,0.9015846,0.6944444,0.9751917,0.3462604
