epoch,loss,train_acc,train_auprc,train_auroc,train_minpse,train_prec0,train_prec1,train_rec0,train_rec1,val_acc,val_auprc,val_auroc,val_loss,val_minpse,val_prec0,val_prec1,val_rec0,val_rec1
0,0.3607930749725832,0.87044394,0.45343195244496987,0.8157551405310656,0.46089850249584025,0.87269586,0.71653545,0.99527,0.07608695,0.87176836,0.4399276084466593,0.8046711326074025,0.3160689421260061,0.466403162055336,0.8753274,0.6,0.99405116,0.05928854
1,0.3322552155051476,0.87578064,0.4772474667908091,0.8264852974198144,0.48330550918196996,0.8804437,0.7107438,0.99080276,0.14381272,0.876939,0.4651741398724804,0.8123905166555762,0.3088087354629708,0.47470817120622566,0.8831652,0.64705884,0.9892921,0.13043478
2,0.3215535139770544,0.8771432,0.4934386908215592,0.8312831850046294,0.4928989139515455,0.88537365,0.66964287,0.9854158,0.18812709,0.88055843,0.48692220845155665,0.8147488907647198,0.3052757720905043,0.49606299212598426,0.88811564,0.6666667,0.98691255,0.17391305
3,0.3239169141650538,0.87884635,0.5071343878307791,0.837964073737668,0.5016722408026756,0.8898022,0.65617436,0.9813428,0.22658862,0.8815926,0.4809561821406241,0.8193128031733418,0.30224500373082913,0.4782608695652174,0.8932828,0.6363636,0.9809637,0.22134387
4,0.3169938018552911,0.87884635,0.5195661038488744,0.8434429089387874,0.5083612040133779,0.88179696,0.7721519,0.992905,0.15301004,0.8790072,0.48552175339680315,0.8229879165657559,0.3048788802939031,0.4763779527559055,0.8830069,0.7111111,0.99226654,0.12648222
5,0.31302875508711314,0.8802089,0.5239485024955104,0.8446248586691767,0.5058528428093646,0.885375,0.73421925,0.9894889,0.18478261,0.8810755,0.4851833229189898,0.8283019001018123,0.29926483853958014,0.48031496062992124,0.8873465,0.6885246,0.98869723,0.1660079
6,0.3141799877474172,0.8833882,0.5354623320376178,0.8480824928186583,0.5125418060200669,0.8907882,0.72062665,0.9859414,0.23076923,0.88262665,0.4880440568497271,0.8271309426677609,0.29857617767668315,0.49019607843137253,0.8908602,0.6756757,0.9857228,0.19762845
7,0.30875525381354746,0.8842966,0.5413462711653731,0.8504532034034528,0.5133779264214047,0.88913816,0.76261127,0.9894889,0.21488294,0.88469493,0.48882972484324744,0.8317230709181671,0.30060205139766805,0.48221343873517786,0.8915145,0.7083333,0.98750746,0.20158103
8,0.3043546155221998,0.885205,0.5501881159499582,0.8546799452825057,0.5209030100334449,0.89192396,0.7390181,0.98672974,0.23913044,0.8831437,0.4850699826965899,0.8271897256714783,0.29863831591566076,0.48031496062992124,0.89260656,0.6666667,0.98393816,0.21343873
9,0.3036768701994705,0.8845237,0.5527362744356312,0.8550731229091496,0.5257903494176372,0.8929678,0.7146283,0.98436475,0.24916388,0.88262665,0.4854042719981751,0.8296350986261236,0.29927105259731984,0.4901185770750988,0.89425164,0.64444447,0.9809637,0.22924902
10,0.3054303478708031,0.8855456,0.5600134243414745,0.8581486749727225,0.5279399499582986,0.8898335,0.7781065,0.99014586,0.21989967,0.88417786,0.49360281068306483,0.8310741065571265,0.29627864829417716,0.4901185770750988,0.8914562,0.69863015,0.98691255,0.20158103
11,0.3017520716580303,0.88849777,0.5679620417496141,0.8631091506792008,0.526578073089701,0.89919305,0.7123016,0.9809486,0.30016723,0.8831437,0.5003145682845818,0.8375355343257471,0.29345688095938455,0.49416342412451364,0.89863014,0.6238532,0.9756098,0.26877472
12,0.29913384324645864,0.8882707,0.5636157919207694,0.8625729943766482,0.5250836120401338,0.89984316,0.70384616,0.97976613,0.30602008,0.8831437,0.48464439840800044,0.8353346986665664,0.2966878877908392,0.48221343873517786,0.90038526,0.61538464,0.97323024,0.28458497
13,0.2998517117290366,0.8899739,0.5792120134244786,0.8692773924732247,0.5317725752508361,0.8986795,0.7379455,0.9835764,0.29431438,0.88469493,0.5026605028578833,0.8381774447263415,0.29142710703666846,0.4980237154150198,0.8974918,0.65,0.9791791,0.256917
14,0.2969949944066422,0.8903145,0.5855202610044303,0.8700968146350402,0.5385252692626347,0.8952064,0.7875,0.98883194,0.26337793,0.8810755,0.5040762134908707,0.8361811739200975,0.29435157957327895,0.5019762845849802,0.89279914,0.6321839,0.9809637,0.2173913
15,0.29288438744897993,0.8873623,0.5856142533769279,0.8711895606121924,0.5355054302422724,0.89068586,0.8035714,0.99132836,0.2257525,0.8815926,0.5045790434526968,0.8381562828450032,0.29092447405378596,0.5059288537549407,0.89032257,0.6621622,0.9851279,0.19367589
16,0.29221454872941677,0.89133644,0.5889085029826404,0.8734233895756406,0.5467445742904842,0.89949566,0.7494781,0.9842333,0.30016723,0.88417786,0.5066936395764704,0.8373709419153385,0.29264657885884054,0.4980694980694981,0.8974359,0.64356434,0.9785842,0.256917
17,0.2926647466746662,0.8922448,0.5926868842722463,0.8734889191800812,0.5451505016722408,0.89997596,0.75782883,0.9847589,0.3035117,0.885212,0.5049013999747024,0.8406768980444069,0.2925900090967364,0.4980237154150198,0.90016454,0.6396396,0.97620463,0.2806324
18,0.29266019003932964,0.8909958,0.5930641073444546,0.8754071843736118,0.5451505016722408,0.8971695,0.7718894,0.98699254,0.28010035,0.8836608,0.5022073656565532,0.8439946107742192,0.29302112562456695,0.5059288537549407,0.89737993,0.6372549,0.9779893,0.256917
19,0.292059754102363,0.8933803,0.5995660763626633,0.8766126983959582,0.5555555555555556,0.9093252,0.695586,0.9737222,0.38210702,0.8857291,0.5026415278808245,0.8394001312036642,0.29161122808812695,0.5058365758754864,0.9064588,0.615942,0.96847117,0.33596838
20,0.29062096553691685,0.89156353,0.5993483066952179,0.8783467336705499,0.5468227424749164,0.9046693,0.70668954,0.9775325,0.34448162,0.88676316,0.5067929935891988,0.842861274462547,0.2921311739473888,0.4980237154150198,0.9052106,0.63076925,0.97144556,0.3241107
21,0.28928870110147265,0.8944022,0.6126405129997722,0.8826007200456653,0.5576923076923077,0.90001196,0.7916667,0.9875181,0.30183947,0.88624614,0.5201570616875497,0.8426096832066364,0.2881812195119283,0.5059288537549407,0.8980926,0.6666667,0.98036885,0.26086956
22,0.28986564137492477,0.8949699,0.6151127831097525,0.8806599891285671,0.5635451505016722,0.90639436,0.7332186,0.97963476,0.35618728,0.8857291,0.5107650706019851,0.8398821518341474,0.2890537855867393,0.4980392156862745,0.9033149,0.62903225,0.9726353,0.3083004
23,0.2845005859740682,0.8938345,0.6132809643595074,0.8809597884420937,0.5610367892976589,0.90149146,0.7647059,0.9847589,0.3152174,0.8908997,0.5129591244490401,0.8429764891498333,0.2953301060216688,0.4921259842519685,0.90251917,0.6944444,0.98036885,0.2964427
24,0.2815388729464822,0.895197,0.6214905966035228,0.883354118247265,0.5710702341137124,0.91416895,0.686221,0.96978056,0.42056856,0.88624614,0.5185489911081806,0.8400467442445562,0.2899582801230691,0.49411764705882355,0.9101628,0.60784316,0.96430695,0.36758894
25,0.2817788241244789,0.8949699,0.6244001864039963,0.8850001581938481,0.5660535117056856,0.90064716,0.7926566,0.9873867,0.3068562,0.8857291,0.5163552612777393,0.8433385924527327,0.2900924568046212,0.4942084942084942,0.89587855,0.67777777,0.9827484,0.24110672
26,0.28205082559370354,0.89735436,0.6284543285869744,0.887522745858507,0.5702341137123745,0.9034043,0.79554653,0.98672974,0.3285953,0.88883144,0.5190606310643076,0.8427789782573426,0.2890426975895478,0.49407114624505927,0.9014239,0.6759259,0.9791791,0.28853756
27,0.2834038072605876,0.8905416,0.6218061161524627,0.8846294462907718,0.5652173913043478,0.8938263,0.8152174,0.99106556,0.25083613,0.88417786,0.5076689481643495,0.841937205644109,0.29326230874660714,0.49609375,0.8931463,0.67901236,0.984533,0.2173913
28,0.2831920424292899,0.89213127,0.6338467333131477,0.8884623514021468,0.5697577276524645,0.89409536,0.8455056,0.9927736,0.25167224,0.88417786,0.508682029713572,0.8432892147296099,0.29374055105965535,0.48627450980392156,0.89187735,0.6933333,0.9863177,0.2055336
29,0.2758403316020045,0.8974679,0.6389798731816065,0.8901148729022287,0.586522462562396,0.90302813,0.80206186,0.9873867,0.32525083,0.88883144,0.5174308305848988,0.8435196441041823,0.29225843995347267,0.48616600790513836,0.9001092,0.6862745,0.9809637,0.27667984
30,0.2782540533455192,0.89678663,0.6424981929301977,0.8912254706157124,0.5719063545150501,0.90295815,0.7922607,0.9865984,0.32525083,0.885212,0.5141450264587393,0.8445565762897579,0.29030453676845197,0.4763779527559055,0.89798146,0.65346533,0.9791791,0.26086956
31,0.2791337743596104,0.9013285,0.6477554501522019,0.8929827406117444,0.5811036789297659,0.9125061,0.7574803,0.97976613,0.4021739,0.8857291,0.5147332576159281,0.8448340320673042,0.2917361893877002,0.4785992217898833,0.9051054,0.6212121,0.9702558,0.3241107
32,0.2796620183345258,0.8949699,0.6446048318603308,0.8910153144827787,0.5827098919368247,0.8971252,0.84832907,0.99224806,0.27591974,0.885212,0.5137966369796868,0.8441450952637359,0.297303582078391,0.4777777777777778,0.89368594,0.69135803,0.9851279,0.22134387
33,0.27935365764960346,0.90189624,0.6475139692623633,0.8909182010371366,0.5847953216374269,0.9129636,0.7601881,0.9798975,0.40551838,0.8836608,0.508306055056478,0.843171648722175,0.29146438622086346,0.4743083003952569,0.90444446,0.6044776,0.96847117,0.3201581
34,0.2781108278500732,0.89826274,0.6556419160787306,0.8940205032409965,0.5836120401337793,0.9031096,0.81380755,0.9883064,0.32525083,0.8857291,0.510108423738537,0.8441991756271557,0.2943334339038231,0.48221343873517786,0.8980371,0.66,0.97977394,0.26086956
35,0.2783791943682408,0.89951175,0.6594381032141399,0.8950622207164513,0.5989974937343359,0.90449846,0.8154158,0.9880436,0.3361204,0.88676316,0.5036583142257112,0.8418008290754845,0.2929696189981212,0.4782608695652174,0.8998906,0.6603774,0.9785842,0.27667984
36,0.27469496165696317,0.9025775,0.6612292345526574,0.894860139061181,0.5961698584512906,0.91141707,0.7816667,0.9827881,0.39214048,0.88676316,0.5085340844104042,0.8397481265856717,0.29485969187647504,0.466403162055336,0.9038674,0.63709676,0.97323024,0.31225297
37,0.27716753884737116,0.8981492,0.657775743861691,0.8934773161007501,0.5894648829431438,0.90136296,0.8374718,0.99054,0.31020066,0.88676316,0.5068244898789007,0.8360753645134061,0.2947770975060152,0.4666666666666667,0.8972826,0.68085104,0.9821535,0.25296444
38,0.27315405349401445,0.90166914,0.6628290592537307,0.894655420841776,0.596989966555184,0.90794724,0.8055556,0.9862042,0.36371237,0.885212,0.5080134703012504,0.8366843564319186,0.30211035077842463,0.4789272030651341,0.90060407,0.63716817,0.9756098,0.28458497
39,0.27446607219871033,0.89678663,0.6602392179943617,0.8974514971070301,0.5919732441471572,0.9008373,0.82102907,0.9894889,0.3068562,0.88831437,0.5068082758580124,0.840164310251991,0.29716594169357446,0.4745098039215686,0.89918256,0.68686867,0.9815586,0.26877472
40,0.27236739604941046,0.90189624,0.6744268947081073,0.9009030342019495,0.596989966555184,0.9071817,0.81800765,0.9875181,0.35702342,0.885212,0.5082222635249782,0.8424403881559301,0.28967881130272255,0.4732824427480916,0.89841616,0.65048546,0.9785842,0.26482213
41,0.27142349845051184,0.90428066,0.6786587647098007,0.9023455643543559,0.6003344481605352,0.9111786,0.8058925,0.98528445,0.38879597,0.8893485,0.5093874574183315,0.8412905926032171,0.28985885754921076,0.4689922480620155,0.9036874,0.6666667,0.97679955,0.3083004
42,0.2729807900349669,0.9058703,0.6767824969971821,0.9017248182858026,0.6066390041493775,0.9154619,0.7844961,0.98173696,0.42307693,0.8877973,0.5094071941929226,0.8424145236342945,0.29586248688453726,0.47985347985347987,0.90531564,0.640625,0.9726353,0.3241107
43,0.2722029982081191,0.9020098,0.6758998376400395,0.9024690983697685,0.6045150501672241,0.9058215,0.8377282,0.9894889,0.34531772,0.88417786,0.5063664105044628,0.842557954163365,0.29217278768598354,0.4881889763779528,0.8974359,0.64356434,0.9785842,0.256917
44,0.2725258626122473,0.90405357,0.6795521730015128,0.9032462805770032,0.5994983277591973,0.9079836,0.8407767,0.9892261,0.36204013,0.8857291,0.5050189200668693,0.8444366589621742,0.2958707275079041,0.468503937007874,0.8984716,0.65686274,0.9791791,0.26482213
45,0.27098068128626207,0.9038265,0.6761330495224533,0.9013611921488394,0.6053511705685619,0.90934396,0.8201835,0.9871239,0.37374583,0.8857291,0.5020662966151359,0.8430446774341454,0.296020050460883,0.4765625,0.90154016,0.63793105,0.97501487,0.29249012
46,0.2727253398702244,0.90541613,0.6876994425575436,0.9063169440112423,0.6148705096073517,0.9144045,0.78855324,0.9825253,0.4147157,0.88624614,0.4974854660255442,0.8416597498665627,0.29091595719648367,0.4576923076923077,0.90381426,0.632,0.9726353,0.31225297
47,0.26884021783194506,0.9017827,0.68199070500119,0.9053104356526749,0.6118530884808013,0.9070722,0.81765836,0.9875181,0.35618728,0.88624614,0.5069485143520173,0.8432045672042567,0.29360985175745935,0.4782608695652174,0.8998358,0.6542056,0.9779893,0.27667984
48,0.26604285175760123,0.9067787,0.685315519348729,0.905112144058349,0.6070234113712375,0.9189289,0.7667141,0.97845227,0.4506689,0.88417786,0.5057491546952855,0.8451444063269322,0.290479064611824,0.4782608695652174,0.9053979,0.60583943,0.96787626,0.32806325
49,0.26955129141209005,0.9063245,0.6948029857554687,0.9084871109365121,0.617056856187291,0.9106754,0.84036696,0.9885692,0.38294315,0.8857291,0.5005916922495613,0.8443990378397952,0.2945784868088848,0.4689922480620155,0.9006586,0.64285713,0.97620463,0.28458497
50,0.27047868165621847,0.9073464,0.6912567036832253,0.907349543369063,0.6112040133779264,0.9137742,0.8187919,0.98581004,0.40802675,0.8857291,0.4943497661733819,0.8433715109348143,0.2973244233709888,0.4728682170542636,0.9042082,0.625,0.97144556,0.31620553
51,0.2666445991989431,0.90768707,0.6989436381102336,0.9090072281405763,0.6143572621035058,0.91270036,0.83537656,0.98764944,0.39882943,0.88831437,0.5031157712265247,0.8451255957657428,0.2950865243327531,0.47843137254901963,0.9022515,0.6637168,0.9773944,0.2964427
52,0.26286727305071517,0.90689224,0.6945703468644671,0.9070213460626649,0.6157059314954052,0.9110277,0.8443223,0.98883194,0.3854515,0.88469493,0.5026743586100172,0.8445683328905014,0.2973937466509463,0.48616600790513836,0.9009901,0.62931037,0.97442,0.28853756
53,0.26384304079194476,0.9060974,0.6964068359242694,0.908979544217158,0.6220735785953178,0.91105187,0.83243245,0.98778087,0.38628763,0.88676316,0.4911340244007286,0.8416080208232911,0.3020692193628344,0.47547169811320755,0.90253305,0.6440678,0.97501487,0.30039525
54,0.2621947102425479,0.90496194,0.70164568968099,0.9102694832202466,0.6270903010033445,0.9103465,0.8245931,0.9872553,0.38127092,0.8831437,0.48845738867939803,0.8364163059349672,0.2997468385648949,0.4588235294117647,0.89863014,0.6238532,0.9756098,0.26877472
55,0.2645985762164313,0.9101851,0.7017097213532673,0.9085536292525033,0.6237458193979933,0.91615814,0.8303426,0.9863356,0.42558527,0.88055843,0.4846755991410519,0.8362517135245583,0.3030671968193187,0.4559386973180077,0.8987899,0.5948276,0.9720405,0.27272728
56,0.2653194812357094,0.90859544,0.7043098965535839,0.9095934242332762,0.6235392320534223,0.9169321,0.80310076,0.9833136,0.43311036,0.8836608,0.49308492197200715,0.8390991622246311,0.30282005216182817,0.4696969696969697,0.90220994,0.61290324,0.97144556,0.30039525
57,0.26298401734270466,0.9097309,0.7095849511947598,0.911216009744741,0.632943143812709,0.9267468,0.74421436,0.97240835,0.51086956,0.8810755,0.49193785941092205,0.8381210130427728,0.30132159457427393,0.4745098039215686,0.9068985,0.57615894,0.9619274,0.34387353
58,0.26302356339345606,0.90076077,0.7044836200661949,0.9110345811751956,0.6295986622073578,0.9012507,0.8907767,0.9940875,0.3068562,0.88210964,0.4899870221865992,0.839860989952809,0.30656300032859995,0.4609375,0.8920669,0.654321,0.98334324,0.20948617
59,0.26510436828251904,0.9065516,0.7011219475932537,0.9109200554205782,0.6245819397993311,0.9107964,0.8422018,0.98870057,0.38377926,0.8831437,0.49293953393439094,0.8413235110852989,0.3020983794598138,0.4743083003952569,0.89906746,0.6216216,0.97501487,0.27272728
60,0.2640465755640371,0.90428066,0.7077001863330258,0.9122908490571426,0.6307435254803676,0.90634006,0.868476,0.9917225,0.3478261,0.8831437,0.49539592323615705,0.8388875434112483,0.29768919775256697,0.4666666666666667,0.8951657,0.6451613,0.98036885,0.23715416
61,0.26369536107597846,0.90961736,0.7115404480020806,0.9127130288892729,0.6343906510851419,0.9182521,0.8030303,0.98291945,0.4431438,0.88469493,0.49752738506496347,0.8458686129327312,0.3024005172918661,0.4696969696969697,0.9018743,0.625,0.97323024,0.2964427
62,0.25840477440415277,0.9123424,0.7117676720212343,0.9143959258053276,0.625,0.9230484,0.79281765,0.98029166,0.4799331,0.8810755,0.48872473445501957,0.8395365077722887,0.300706726234048,0.47244094488188976,0.90417826,0.5827338,0.9654967,0.3201581
63,0.26194525946431224,0.91007155,0.7111242586274471,0.9135895766073485,0.6237458193979933,0.9174728,0.815625,0.9844961,0.43645486,0.88624614,0.4984197550383049,0.8417561539926591,0.30681857569557314,0.4552238805970149,0.90292335,0.6363636,0.9738251,0.3043478
64,0.2621783828691699,0.9082548,0.7155563597050282,0.9154259984558523,0.6254180602006689,0.9125531,0.8451957,0.9885692,0.3971572,0.885212,0.49992462910139107,0.8393977798835156,0.30032587905858393,0.4743083003952569,0.8988518,0.64761907,0.9779893,0.26877472
65,0.2598758271323358,0.908709,0.7246347782003062,0.9169648181276088,0.6427378964941569,0.91179675,0.86162364,0.99014586,0.39046824,0.88676316,0.4968835191626413,0.8388710841702074,0.30221485638183915,0.4624505928853755,0.89858234,0.67,0.98036885,0.26482213
66,0.25815709410872945,0.912456,0.7216464500798362,0.9155017447463163,0.6362876254180602,0.9219097,0.8031384,0.9818683,0.4707358,0.8831437,0.4915815996830944,0.8402936328601693,0.30680799481556237,0.4624505928853755,0.9030471,0.60465115,0.96966094,0.3083004
67,0.26081503422528357,0.9109799,0.7233232721288184,0.9163558816692439,0.6424394319131161,0.91471267,0.8576389,0.9892261,0.41304347,0.88262665,0.4825060220207512,0.8378576651861187,0.30013061410361264,0.45454545454545453,0.8990121,0.6160714,0.97442,0.27272728
